customer_id,account_balance,transaction_amount,reported_amount,currency,country,transaction_date,risk_score,Account_type
7333217505,460695.91,8220.52,8220.52,AUD,HM,7/2/2022,6,VL
2938459896,109277.42,8772.83,8772.83,AUD,CX,6/1/2021,4,OD
8843329329,688076.41,8485.44,8485.44,AUD,HM,5/16/2021,5,HL
3801213551,348907.19,6751.94,6751.94,AUD,HM,7/25/2021,8,CU
5869726030,151282.57,8786.29,8786.29,AUD,CX,9/28/2021,6,VL
2462317799,859473.89,6267.28,6267.28,AUD,HM,3/2/2021,7,SB
5462233433,758395.17,8358.49,8358.49,AUD,CX,3/15/2022,5,VL
7629901973,896139.73,8603.15,8603.15,AUD,HM,6/8/2022,6,SB
5648700207,180426.21,8242.57,8242.57,AUD,CC,5/17/2021,8,SB
4854263301,394410.78,6790.1,6790.1,AUD,CC,2/19/2020,7,OD
7031767651,282195.62,9052.53,9052.53,AUD,CX,5/5/2021,7,VL
7748917783,687735.55,8450.62,8450.62,AUD,NR,10/17/2022,7,VL
9216707782,245442.83,8244.98,8244.98,AUD,CC,6/19/2021,7,SB
2749475557,660347.55,5865.38,5865.38,AUD,HM,6/28/2022,4,VL
4738675397,522167.5,7654.8,7654.8,AUD,CX,4/7/2022,8,CU
3506746233,292971.21,7629.34,7629.34,AUD,TV,5/9/2021,5,OD
6273315452,337660.18,7624.93,7624.93,AUD,NR,3/28/2020,4,HL
9300922397,242773.86,6182.23,6182.23,AUD,CX,9/25/2022,5,VL
2587464938,502475.64,5783.01,5783.01,AUD,AU,7/25/2021,5,OD
7861509486,737860.93,7667.4,7667.4,AUD,NR,7/10/2022,8,OD
6219154189,892762.58,7835.95,7835.95,AUD,NR,9/3/2021,6,CU
4868031084,806091.23,6076.21,6076.21,AUD,KI,8/4/2021,6,OD
7515781335,682973.23,8582.61,8582.61,AUD,HM,1/10/2021,4,OD
2764669813,601868.94,7026.74,7026.74,AUD,NF,1/9/2021,4,VL
2515365594,90424.37,6166.61,6166.61,AUD,KI,2/2/2021,5,HL
3219254503,728683.9,6386.65,6386.65,AUD,NF,8/3/2021,5,CU
7431062845,298418.41,6317.7,6317.7,AUD,HM,6/21/2022,4,OD
4424844317,751031.77,7124.11,7124.11,AUD,NR,9/13/2020,6,OD
4466335718,949394.79,6298.98,6298.98,AUD,AU,7/5/2022,4,HL
7280646208,667261.28,8651.12,8651.12,AUD,NF,12/1/2020,6,VL
4136791415,128893.45,6748,6748,AUD,TV,2/7/2022,4,OD
2723917937,722471.83,6193.61,6193.61,AUD,KI,10/21/2020,6,VL
6656655945,90411.04,6635.29,6635.29,AUD,AU,3/5/2020,4,HL
6500774508,562669.59,8601.16,8601.16,AUD,TV,2/13/2021,8,SB
8810322363,299505.94,6524.97,6524.97,AUD,CC,6/29/2022,6,HL
3843148310,422039.05,7795.92,7795.92,AUD,NF,3/24/2020,6,VL
3359011726,447277.52,7883.54,7883.54,AUD,NR,2/18/2022,6,CU
4882191693,251331.04,8499.89,8499.89,AUD,AU,8/18/2022,5,OD
4257666474,896920.22,7764.65,7764.65,AUD,TV,8/3/2021,6,HL
6275385817,506856.29,6228.74,6228.74,AUD,AU,12/18/2021,6,VL
8420467992,443537.32,5868.61,5868.61,AUD,TV,5/16/2020,5,VL
4018652248,793117.64,8009.82,8009.82,AUD,KI,3/28/2021,8,CU
3110731450,537785.49,7215.23,7215.23,AUD,HM,4/3/2022,5,OD
9277564607,498125.45,7229.25,7229.25,AUD,AU,11/9/2020,5,OD
5757821626,288012.89,6072.83,6072.83,AUD,HM,9/25/2021,8,OD
7729727079,257851.8,8146.3,8146.3,AUD,HM,2/17/2021,8,VL
3607194856,942859.89,7655.64,7655.64,AUD,NF,4/14/2020,8,SB
7093550043,246653.24,6257.53,6257.53,AUD,CX,2/27/2021,8,SB
2520857575,755657.42,6161.23,6161.23,AUD,AU,6/11/2020,6,HL
5700648532,560746.37,5807.53,5807.53,AUD,NR,3/21/2021,4,CU
6061120275,923284.01,6693.5,6693.5,AUD,AU,10/8/2022,4,HL
4498835596,612899.93,8662.17,8662.17,AUD,NF,4/12/2021,7,CU
7559489834,868288.69,7948.05,7948.05,AUD,TV,12/11/2021,6,VL
3658243762,655302.76,6275.96,6275.96,AUD,CX,1/28/2021,6,HL
2448650614,164164.65,7603.36,7603.36,AUD,CX,4/21/2020,8,SB
6551278379,914993.39,7592.36,7592.36,AUD,AU,11/11/2021,6,OD
4321756233,429850.75,9137.59,9137.59,AUD,AU,6/5/2020,7,VL
8147518062,173299.54,6202.84,6202.84,AUD,TV,9/17/2022,6,HL
2467882927,394283.59,5872.41,5872.41,AUD,NF,11/27/2021,5,HL
6081131768,523265.3,8952.93,8952.93,AUD,NF,10/27/2021,4,SB
4010582913,187261.4,5797.88,5797.88,AUD,HM,5/13/2021,7,HL
8329893686,235056.58,7148.6,7148.6,AUD,CC,5/21/2020,5,CU
5978386650,880732.66,6603.62,6603.62,AUD,NR,4/24/2022,4,HL
7805638796,444928.87,8772.19,8772.19,AUD,CX,7/5/2021,6,VL
3003647723,452127.19,5890.25,5890.25,AUD,NF,3/30/2021,7,SB
3369903631,921831.02,7400.08,7400.08,AUD,NR,8/5/2020,5,CU
5285307369,214579.83,9226.54,9226.54,AUD,NF,2/17/2022,5,OD
8454551657,121705.92,6101.66,6101.66,AUD,TV,2/14/2021,8,SB
7467516111,293045.52,6608.32,6608.32,AUD,AU,6/7/2021,5,HL
3520715543,179502.27,8011.33,8011.33,AUD,AU,8/11/2022,7,OD
2781916124,543043.48,6502.04,6502.04,AUD,HM,8/13/2021,7,SB
4474826379,551870.64,9165.04,9165.04,AUD,NR,4/11/2021,8,HL
7564608465,470398.18,8912.67,8912.67,AUD,TV,5/22/2020,6,SB
6056189163,613264.28,7397.81,7397.81,AUD,CX,9/20/2022,5,SB
8813236063,566828.47,8778.48,8778.48,AUD,TV,12/4/2020,5,CU
4868304099,951703.92,7854.44,7854.44,AUD,CC,2/25/2021,6,CU
4176520618,794749.91,7177.06,7177.06,AUD,CX,3/1/2022,6,HL
3435125407,563938.56,7243.26,7243.26,AUD,KI,7/17/2022,8,VL
8264118450,897945.13,6000.04,6000.04,AUD,NR,4/7/2022,6,SB
4373237034,467277.35,8801.84,8801.84,AUD,AU,3/31/2022,5,VL
2351561632,446434.54,6471.09,6471.09,AUD,NF,4/30/2021,7,SB
7111796865,906305.78,5921.1,5921.1,AUD,CC,7/10/2022,4,SB
4204110936,923000.61,6465.4,6465.4,AUD,NF,9/13/2021,6,OD
5042713527,94489.64,6292.35,6292.35,AUD,NF,6/23/2020,6,HL
8211073380,371704.18,7055.39,7055.39,AUD,TV,8/27/2020,5,VL
6172883671,469917.68,6622.34,6622.34,AUD,HM,5/4/2020,6,CU
8848018047,477254.31,7117.77,7117.77,AUD,TV,4/27/2021,5,OD
6512332650,836662.66,5837.6,5837.6,AUD,CC,11/12/2021,8,VL
6719756970,950397.29,9119.62,9119.62,AUD,NF,11/16/2020,4,VL
8005201582,209114.73,8810.98,8810.98,AUD,CX,1/25/2022,5,SB
5096838983,178418.71,8864.99,8864.99,AUD,TV,11/9/2021,6,OD
2694553885,666996.53,7489.4,7489.4,AUD,CC,9/28/2021,5,SB
4131430591,937192.13,6313.3,6313.3,AUD,TV,5/14/2020,8,CU
3274996138,905551.62,7006.55,7006.55,AUD,HM,4/18/2022,7,OD
3340395528,198650.27,7174.9,7174.9,AUD,CX,8/10/2021,5,HL
2593209862,594554.23,6876.5,6876.5,AUD,NF,9/18/2021,6,OD
3283718974,248353.79,6559.94,6559.94,AUD,NF,6/25/2021,7,CU
7904021640,801892.76,8241.73,8241.73,AUD,NF,8/29/2021,6,OD
8787699186,633972.31,6242.09,6242.09,AUD,TV,1/30/2022,4,VL
8819557711,901616.15,7814.62,7814.62,AUD,AU,10/21/2022,8,SB
5155629125,785500.69,8070.07,8070.07,AUD,TV,7/21/2022,6,VL
6258928973,641107.04,5990.59,5990.59,AUD,AU,1/6/2021,7,SB
8553488202,237794.39,6223.16,6223.16,AUD,HM,12/2/2021,8,HL
4542405658,635786.27,7911.97,7911.97,AUD,CC,2/28/2021,6,SB
5873073116,362257.41,8604.05,8604.05,AUD,CX,9/25/2021,8,CU
4663637551,830126.32,8740.5,8740.5,AUD,TV,2/3/2022,6,CU
7473658595,833506.72,6038.41,6038.41,AUD,NR,12/29/2021,6,SB
3055449161,269180.52,5901.22,5901.22,AUD,NR,10/1/2021,5,OD
3975853057,800278.91,5932.69,5932.69,AUD,NF,6/20/2022,6,HL
2530537203,93243.37,6324.29,6324.29,AUD,KI,11/18/2020,5,HL
3670474003,405718.05,8452.62,8452.62,AUD,CC,4/1/2022,7,VL
3312607804,653876.58,7222.81,7222.81,AUD,NR,10/28/2022,7,HL
7675522090,562939.38,6916.43,6916.43,AUD,KI,3/15/2021,8,OD
4081395894,445727.64,9074.04,9074.04,AUD,NR,8/8/2022,4,HL
8209681269,705697.09,6173.22,6173.22,AUD,NF,1/23/2022,6,HL
9251989363,382644.58,9181.11,9181.11,AUD,CC,7/4/2022,4,HL
4210729512,312541.14,8745.87,8745.87,AUD,TV,1/4/2021,8,CU
7567182247,500112.2,6120.51,6120.51,AUD,NF,5/23/2021,6,OD
6664141665,358906.54,8459.06,8459.06,AUD,AU,10/24/2021,7,SB
3372658905,230881.75,6433.43,6433.43,AUD,NF,12/24/2020,7,OD
7387826223,474506.16,5844.29,5844.29,AUD,NR,9/11/2021,8,CU
6447151425,131525.85,8277.45,8277.45,AUD,TV,4/24/2020,8,VL
5325091331,235381.58,6294.35,6294.35,AUD,HM,8/16/2022,6,HL
9037458677,600301.83,6899.49,6899.49,AUD,NF,10/23/2020,6,VL
3992176388,814379.32,8974.11,8974.11,AUD,NR,6/1/2020,5,OD
8205133623,490708.49,5952.53,5952.53,AUD,KI,5/15/2021,6,CU
5473182944,539881.1,7814.32,7814.32,AUD,HM,5/29/2021,5,CU
8891568788,136717.43,6386.94,6386.94,AUD,TV,1/31/2021,4,HL
5120521088,416880.68,8378.09,8378.09,AUD,AU,12/25/2021,5,OD
7052320502,732813.15,6354.86,6354.86,AUD,AU,8/16/2022,6,SB
8231780718,379408.22,6098.63,6098.63,AUD,NF,10/12/2022,7,CU
6020469043,466193.44,6507.1,6507.1,AUD,CX,10/8/2022,4,SB
7949518211,382050.97,6486.44,6486.44,AUD,AU,1/16/2021,4,SB
3485600052,175203.96,6941.31,6941.31,AUD,NR,6/18/2022,8,SB
5586578471,826777.95,6597.1,6597.1,AUD,CX,8/20/2020,5,HL
8552504000,289059.47,7369.97,7369.97,AUD,NR,6/29/2022,6,SB
5518479524,820777.18,7459.82,7459.82,AUD,CC,1/25/2022,7,CU
4898725885,852338.7,5835.13,5835.13,AUD,CC,7/31/2020,8,CU
9143099606,608040.73,7236.32,7236.32,AUD,CC,9/4/2020,4,OD
9205048964,137739.73,7933.57,7933.57,AUD,AU,7/10/2021,4,VL
5996855667,232019.51,7825.37,7825.37,AUD,CC,9/23/2020,6,OD
8062595325,397213.76,8702.91,8702.91,AUD,CX,2/21/2020,6,HL
7635648239,885455.78,8028.91,8028.91,AUD,TV,4/25/2021,5,CU
2924753763,422602.91,8152.3,8152.3,AUD,CC,6/25/2022,8,CU
2756380584,197609.18,6274.99,6274.99,AUD,NF,7/3/2022,8,VL
9187916041,237071.4,8449.36,8449.36,AUD,NR,9/22/2022,7,SB
5292863584,297792.36,6907.4,6907.4,AUD,AU,12/19/2020,7,HL
8305438175,235611.61,8938.24,8938.24,AUD,TV,5/21/2021,5,HL
9070635647,135093.09,6521.9,6521.9,AUD,NR,8/11/2022,4,OD
5421319458,648122.48,6321.02,6321.02,AUD,AU,12/21/2020,7,OD
7801460233,391876.11,7317.09,7317.09,AUD,CC,11/17/2021,4,CU
8444232622,494233.24,8413.59,8413.59,AUD,NR,5/18/2021,5,HL
3799225579,165211.02,8251.84,8251.84,AUD,CC,3/31/2021,7,OD
3631444248,767488.67,7780.28,7780.28,AUD,CC,9/6/2022,4,CU
5859166274,346866.61,8320.87,8320.87,AUD,HM,7/24/2020,5,HL
6849225954,602123.28,6850.42,6850.42,AUD,CC,1/22/2022,6,SB
5119254018,499286.5,8430.58,8430.58,AUD,HM,6/19/2021,8,VL
3632818741,938925.8,8110.8,8110.8,AUD,CC,4/16/2020,5,VL
6835311961,368409.41,7249.04,7249.04,AUD,AU,5/16/2021,7,OD
6923290469,431013.12,8775.3,8775.3,AUD,CC,12/21/2020,6,HL
2942416647,490012.37,7057.51,7057.51,AUD,AU,3/13/2020,8,VL
5193648679,939864.58,7243.36,7243.36,AUD,HM,6/20/2020,5,SB
8457426945,918585.53,9139.96,9139.96,AUD,AU,3/9/2022,6,VL
2779618912,737769.75,8429.15,8429.15,AUD,NF,10/21/2020,4,HL
3512226956,680709.75,6413.43,6413.43,AUD,CC,1/27/2022,4,VL
7682784617,619114.67,6447.21,6447.21,AUD,AU,3/17/2020,7,OD
3669939490,833080.69,8534.4,8534.4,AUD,TV,5/4/2022,7,OD
7261527762,286161.18,8370.7,8370.7,AUD,CC,4/28/2022,5,OD
4097575673,566863.63,8379.81,8379.81,AUD,HM,10/19/2020,6,CU
2767126175,207837.42,8403.46,8403.46,AUD,NR,3/24/2022,7,HL
8365742826,658230.15,9183.55,9183.55,AUD,CX,2/16/2021,4,OD
5262121513,479286.94,8393,8393,AUD,CC,5/7/2021,4,OD
6226233992,898065.71,6973.18,6973.18,AUD,NR,11/6/2021,6,SB
9131663703,478856.03,7396.52,7396.52,AUD,KI,1/9/2021,7,VL
2784951119,650212.42,7496.41,7496.41,AUD,NR,3/16/2022,4,OD
4395087601,243132.02,8643.22,8643.22,AUD,NR,9/3/2022,6,SB
2474676766,81313.07,7647.39,7647.39,AUD,HM,4/16/2020,5,HL
3206318343,857951.15,5963.31,5963.31,AUD,NR,6/1/2021,7,SB
5897616973,909464.1,7837.34,7837.34,AUD,HM,11/6/2020,8,OD
4957344457,440132.24,8122.59,8122.59,AUD,AU,10/21/2021,5,CU
3443387283,830039.47,8329.98,8329.98,AUD,CX,3/8/2020,6,SB
7619636117,526889.07,8904.41,8904.41,AUD,NR,10/8/2020,8,HL
7057378770,256460.92,6477.82,6477.82,AUD,NF,6/18/2021,4,HL
7528954460,416739.93,5874.19,5874.19,AUD,CC,3/25/2022,5,OD
3989603484,392771.87,5867.68,5867.68,AUD,TV,7/19/2021,4,SB
5171426110,905329.77,7642.13,7642.13,AUD,NF,8/29/2021,8,HL
8128414635,114228.66,7245.15,7245.15,AUD,HM,4/29/2022,8,OD
3013060647,338264.72,7128.13,7128.13,AUD,AU,9/17/2022,7,HL
3455310169,620108.41,8552.37,8552.37,AUD,AU,10/21/2022,6,HL
3876700545,437115.1,7015.2,7015.2,AUD,HM,4/24/2021,8,VL
5158799568,531107.41,7290.49,7290.49,AUD,NR,12/22/2021,6,CU
8373136165,868513.29,7224.78,7224.78,AUD,NF,4/5/2020,4,OD
5089338517,217471.67,7138.93,7138.93,AUD,CX,7/3/2021,7,CU
7586749469,758492.11,7153.74,7153.74,AUD,NF,8/5/2021,5,OD
5203360499,256063.25,8019.25,8019.25,AUD,HM,12/23/2021,6,HL
3781321967,744652.53,7283.08,7283.08,AUD,CC,1/3/2022,5,VL
3312149961,477643.06,6635.53,6635.53,AUD,AU,1/14/2021,4,HL
2944441916,889164.11,6787.72,6787.72,AUD,CX,8/21/2020,8,HL
4010816028,383435.26,9049.32,9049.32,AUD,HM,6/5/2022,8,CU
6760217437,386468.61,6087.12,6087.12,AUD,HM,6/9/2020,5,OD
3200425059,455483.45,8573.52,8573.52,AUD,NF,4/7/2021,8,OD
4411669263,244220.54,8264.76,8264.76,AUD,AU,12/6/2020,8,CU
7166637299,117614.64,8847.53,8847.53,AUD,NR,8/2/2020,7,VL
5108297023,152823.97,7168.35,7168.35,AUD,KI,4/25/2020,7,HL
4928943055,220404.54,6014.5,6014.5,AUD,CC,10/24/2021,8,HL
7463122229,110395.99,7574.3,7574.3,AUD,KI,11/16/2020,4,VL
3677817945,750574.54,5823.94,5823.94,AUD,AU,1/29/2022,7,SB
8152734713,873278.22,8488.44,8488.44,AUD,CX,9/18/2020,7,VL
6444737708,241650.21,8474.13,8474.13,AUD,AU,8/18/2022,7,HL
4330196200,769442.82,7687.53,7687.53,AUD,NR,7/19/2022,4,SB
3074165105,87832.38,7769.68,7769.68,AUD,NR,6/9/2021,4,OD
2795740611,653427.82,7758.83,7758.83,AUD,AU,2/20/2020,7,CU
8963901762,131939.96,9233.88,9233.88,AUD,KI,3/9/2021,5,HL
4231103332,489621.69,9251,9251,AUD,NF,9/28/2020,4,CU
6870817575,589850.34,7804.39,7804.39,AUD,NR,12/17/2020,7,HL
8768064479,651401.88,8890.27,8890.27,AUD,NF,7/16/2021,6,OD
3672190073,444707.28,7558.51,7558.51,AUD,CX,8/8/2020,4,HL
7077576535,859657.02,7789.42,7789.42,AUD,CX,7/3/2021,6,HL
9322912884,545242.98,5983.23,5983.23,AUD,KI,11/18/2020,6,HL
2801375293,898367.85,9029.27,9029.27,AUD,KI,4/26/2022,8,OD
4841145811,867330.7,9101.2,9101.2,AUD,HM,8/7/2020,5,CU
5257638838,169969.52,6817.77,6817.77,AUD,CC,4/16/2021,7,VL
6582874687,107733.25,7500.69,7500.69,AUD,TV,2/5/2021,6,CU
6807241099,522982.42,7462.79,7462.79,AUD,NF,1/26/2021,4,SB
9419848132,112853.9,7746.11,7746.11,AUD,KI,8/28/2020,7,CU
6091478051,85060.7,6533.97,6533.97,AUD,TV,5/28/2022,8,OD
7293298790,174994.8,8278.69,8278.69,AUD,NR,9/29/2021,4,HL
8363623444,931405.87,6447.11,6447.11,AUD,CC,3/18/2021,6,VL
7176346200,695997.82,7363.34,7363.34,AUD,CC,9/27/2022,5,SB
5897177851,655297.89,9011.36,9011.36,AUD,KI,4/24/2022,5,CU
2791329223,317639.02,8941.1,8941.1,AUD,TV,10/30/2022,8,VL
8937897946,598930.46,5931.55,5931.55,AUD,TV,3/14/2020,7,HL
2682985182,361521.66,6877.76,6877.76,AUD,KI,1/17/2021,6,SB
6151323286,162706.31,6404.5,6404.5,AUD,KI,11/8/2021,5,CU
2680168215,908733.78,8354.26,8354.26,AUD,AU,12/30/2020,8,SB
5775365236,930201.59,5871.52,5871.52,AUD,AU,9/22/2020,5,SB
9073540995,776419.14,9107.12,9107.12,AUD,TV,10/5/2021,6,SB
5475257301,305845.58,8178.31,8178.31,AUD,CX,4/12/2021,8,CU
7505335540,836357.43,7882.11,7882.11,AUD,TV,1/17/2021,4,HL
8732735986,756115.56,6673.68,6673.68,AUD,CX,11/26/2021,7,OD
5941917853,388228.56,6024.18,6024.18,AUD,CC,3/9/2022,6,SB
8218579335,898127.88,6748.44,6748.44,AUD,TV,7/26/2021,6,CU
8208784176,711627.52,7088.81,7088.81,AUD,NF,6/15/2022,8,CU
9200929753,345408.11,8417.78,8417.78,AUD,KI,1/11/2021,6,OD
2746197717,557817.26,5923.32,5923.32,AUD,AU,10/27/2022,6,CU
9148926581,605588.36,8076.17,8076.17,AUD,NF,10/13/2021,5,VL
7093133319,300284.1,7129.08,7129.08,AUD,AU,8/19/2020,4,SB
7612585503,163441.86,8400.73,8400.73,AUD,KI,9/15/2021,7,OD
7422700392,609057.36,6381.99,6381.99,AUD,NF,3/6/2020,5,VL
7580969517,465187.15,8620.02,8620.02,AUD,CX,12/23/2020,7,SB
3557828634,716994.97,5807.91,5807.91,AUD,NR,4/14/2021,8,VL
2642258033,245728.79,6804.44,6804.44,AUD,CX,4/21/2021,4,VL
3335185987,124106.07,6240.32,6240.32,AUD,AU,7/28/2020,6,VL
5899448947,866194.82,8866.3,8866.3,AUD,KI,3/11/2020,4,VL
8830261121,333553.89,5963.33,5963.33,AUD,HM,5/3/2021,8,HL
5450654848,789767.88,8858.55,8858.55,AUD,NR,2/20/2020,6,SB
6317612238,466213.33,6083.88,6083.88,AUD,KI,7/25/2021,5,SB
5242239974,829043.87,8794.52,8794.52,AUD,KI,3/28/2022,8,OD
4224958906,141460.98,5791.77,5791.77,AUD,NF,3/21/2020,4,HL
3500813488,836120.71,9245.65,9245.65,AUD,NF,9/13/2022,7,CU
7082298445,564727.13,7962.23,7962.23,AUD,NF,5/19/2021,8,OD
8426155598,571577.39,8272.11,8272.11,AUD,CX,7/15/2020,6,HL
2950740524,384919.29,6120.44,6120.44,AUD,KI,1/10/2021,7,CU
2987745750,374344.04,7699.56,7699.56,AUD,NF,5/11/2022,7,OD
7318471018,488933.89,9249.09,9249.09,AUD,CX,11/2/2021,6,CU
3108891042,566531.18,6336.56,6336.56,AUD,CC,5/10/2020,7,HL
9339176792,822317.31,8373.09,8373.09,AUD,NF,7/11/2021,7,OD
5921985796,172887.94,8454.11,8454.11,AUD,NR,5/8/2020,5,SB
6975526655,321812.14,6927.53,6927.53,AUD,HM,2/17/2021,5,HL
8663154023,747876.46,8696.99,8696.99,AUD,TV,6/20/2022,8,VL
2737465145,88888.18,8948.56,8948.56,AUD,NF,7/11/2022,8,OD
2448027702,409888.38,8451.17,8451.17,AUD,CC,8/10/2022,7,SB
6772034546,337804.87,8377.95,8377.95,AUD,CX,6/15/2021,6,CU
9414969176,652741.08,7388.52,7388.52,AUD,AU,6/4/2022,6,OD
6984908954,178889.69,6008.98,6008.98,AUD,NR,7/10/2022,6,HL
3683336019,403495.83,9209.23,9209.23,AUD,CX,4/11/2020,4,SB
9297282407,894230.29,8842.53,8842.53,AUD,NF,5/22/2020,7,CU
4613020195,113031.99,9098.55,9098.55,AUD,KI,10/14/2020,8,HL
5561194739,498535.37,9016.25,9016.25,AUD,TV,6/3/2022,8,VL
2547885907,335387.43,8888.88,8888.88,AUD,HM,2/20/2021,8,SB
8896444745,260937.31,6975.33,6975.33,AUD,AU,4/22/2020,8,VL
8060245980,353682.42,6709.71,6709.71,AUD,KI,9/29/2020,5,VL
3639452331,736507.72,7816,7816,AUD,CC,9/1/2022,8,OD
4462148826,551191.15,7883.63,7883.63,AUD,TV,11/13/2020,4,OD
3914422711,130503.25,9054.21,19054.21,AUD,IO,6/3/2021,5,HL
6710273016,222597.74,9239.63,19239.63,EUR,IO,8/27/2020,7,CU
6625901039,927436.75,9125.63,925.63,EUR,GR,12/30/2020,8,HL
4179411091,598312.72,8001.37,8001.37,EUR,GF,5/20/2020,8,CU
3396417741,372657.07,6155.49,6155.49,EUR,AT,8/19/2020,6,SB
7223672914,480542.31,8114.94,8114.94,EUR,AT,3/12/2021,4,SB
4324478067,735921.21,6694.54,6694.54,EUR,GR,1/24/2022,8,VL
3254431966,563255.23,8668.92,8668.92,EUR,DE,9/17/2022,7,HL
4080947891,920105.71,8870.04,8870.04,EUR,GR,5/30/2022,7,HL
3100932863,824175.91,6273.05,6273.05,EUR,GR,9/24/2020,8,SB
5522587214,649399.14,6808.89,6808.89,EUR,FR,6/16/2021,5,CU
7984680242,688008.71,6828.46,6828.46,EUR,FR,4/15/2021,5,CU
6140166630,204523.05,7362.63,7362.63,EUR,TF,6/19/2021,6,HL
9328201590,197004.58,7604.97,7604.97,EUR,FR,9/23/2022,4,HL
7347798113,940457.83,8230.61,8230.61,EUR,DE,4/1/2022,6,HL
8816533346,852084.13,9006.31,9006.31,EUR,BE,3/26/2020,4,CU
8292861170,707315.49,7829.92,7829.92,EUR,GR,7/29/2022,5,SB
5353246674,834358.89,9215.48,9215.48,EUR,AT,8/25/2021,6,CU
7199752035,611846.31,6474.74,6474.74,EUR,GP,1/11/2021,6,VL
3997625694,786358.28,8029.73,8029.73,EUR,AS,4/23/2022,4,SB
6130921471,770407.84,8958.83,8958.83,EUR,AD,4/16/2022,6,HL
5088984333,163457.47,8348.78,8348.78,EUR,FR,5/22/2020,5,HL
7873557271,260033.84,6700.49,6700.49,EUR,FR,4/22/2020,7,SB
4431549725,234203.57,6130.8,6130.8,EUR,GR,3/11/2022,6,OD
3830851969,232702.55,6438.35,6438.35,EUR,BE,10/25/2022,6,OD
2898007749,184353.58,6074.35,6074.35,EUR,TF,10/17/2021,6,CU
5668955037,225436.96,8242.17,8242.17,EUR,GP,7/16/2020,7,SB
7925222475,119778.41,6842,6842,EUR,GF,5/4/2020,5,VL
7825615823,769234.26,6246.33,6246.33,EUR,AS,5/14/2020,5,CU
2515117128,363678.18,7190.77,7190.77,EUR,AT,8/25/2021,6,VL
4203590183,452734.82,8264.34,8264.34,EUR,AT,7/10/2020,6,HL
4939272708,450527.78,6217.22,6217.22,EUR,GP,2/1/2021,4,VL
8276432592,380316,6696.28,6696.28,EUR,BE,8/5/2022,8,VL
4760002663,565210.18,8105.63,8105.63,EUR,DE,8/2/2022,6,VL
5503324582,595023.73,9119.33,9119.33,EUR,AD,12/14/2020,8,VL
5109134242,479533.52,6100.85,6100.85,EUR,AT,8/3/2022,8,CU
4539956736,647853.88,8475.38,8475.38,EUR,FR,7/27/2022,8,HL
7430310067,472645.19,6808.72,6808.72,EUR,BE,10/31/2021,7,VL
9390549015,140960.47,6980.65,6980.65,EUR,GF,7/5/2021,4,CU
7048692912,329266.92,7106.31,7106.31,EUR,AT,5/20/2022,6,VL
8630693217,856234.51,8703.12,8703.12,EUR,GR,10/20/2021,5,VL
8959125280,852443.75,7653.52,7653.52,EUR,GF,1/25/2022,6,VL
7832623067,531589.06,8158.92,8158.92,EUR,GP,2/3/2022,5,OD
7120773227,206272.45,8089.15,8089.15,EUR,BE,8/16/2022,8,OD
7615232683,731372.32,6937.67,6937.67,EUR,DE,11/10/2020,7,SB
6039338151,89322.66,7055.95,7055.95,EUR,FI,5/14/2022,6,VL
5381274013,301184.49,6406.82,6406.82,EUR,AT,11/2/2020,4,OD
8829541460,743068.58,7583.11,7583.11,EUR,GF,4/3/2022,7,HL
8124202006,275381.81,6783.66,6783.66,EUR,GR,9/21/2022,4,CU
5887621103,223105.2,7701.01,7701.01,EUR,DE,7/30/2022,8,VL
8593197592,789034.72,6108.4,6108.4,EUR,FR,3/8/2021,5,VL
9325344774,282102.61,9175.86,9175.86,EUR,TF,6/22/2022,4,SB
2935564201,322040.25,5986.48,5986.48,EUR,FR,7/22/2020,5,SB
6928779883,374723.18,6622.28,6622.28,EUR,AS,6/9/2022,6,CU
2463514902,493379.76,7642.82,7642.82,EUR,BE,3/5/2021,5,CU
3869962428,762783.09,9201.61,9201.61,EUR,FI,9/22/2021,5,CU
4230867683,350593.95,8389.69,8389.69,EUR,FR,3/13/2022,5,OD
5665442796,273217.15,7365.78,7365.78,EUR,FR,11/11/2021,8,VL
6471855003,411435.62,7329.9,7329.9,EUR,GF,11/27/2020,6,HL
7287505501,683635.12,7457.11,7457.11,EUR,AT,6/11/2020,7,CU
7801992073,369348.36,6956.36,6956.36,EUR,GR,8/12/2020,8,SB
6322112990,628043.69,7840.2,7840.2,EUR,AS,12/25/2021,5,VL
7615028853,381522.99,5980.28,5980.28,EUR,TF,9/30/2022,8,OD
3193005935,383280.38,7331.83,7331.83,EUR,GR,1/31/2022,4,OD
7609127059,479099.98,8494.77,8494.77,EUR,AS,5/22/2022,4,HL
6783412695,822757.54,7009.48,7009.48,EUR,FR,5/8/2020,8,OD
6916460409,385017.27,9118.01,9118.01,EUR,AS,2/26/2021,4,SB
5493964450,835163.39,7009.17,7009.17,EUR,BE,10/11/2021,7,VL
4648350479,840099.89,8184.86,8184.86,EUR,AS,3/24/2020,4,VL
8452279111,610335.87,7070.37,7070.37,EUR,AT,12/27/2021,6,HL
7650928776,287921.43,8022.87,8022.87,EUR,GF,7/4/2022,6,OD
9020648418,930331.91,5908.63,5908.63,EUR,AS,2/18/2022,7,VL
6515007844,82208.28,6044.7,6044.7,EUR,TF,4/24/2020,7,SB
9307167127,945509.91,6339.42,6339.42,EUR,TF,9/28/2021,4,VL
